MTS,OPEN,CLOSE,HIGH,LOW,VOLUME
2017-11-17 05:45:00,7908.1,7921.5,7935.0,7884.0,274.32137532
2017-11-17 05:30:00,7867.6,7902.2,7923.6,7862.5,444.67257811
2017-11-17 05:15:00,7861.1,7871.9,7871.9,7806.0,578.00437847
2017-11-17 05:00:00,7888.1,7861.2,7894.2,7850.5,350.4253612
2017-11-17 04:45:00,7875.4,7888.1,7909.7,7865.1,373.326869
2017-11-17 04:30:00,7936.9,7875.4,7937.9,7875.0,438.5069072
2017-11-17 04:15:00,7912.3,7936.8,7949.8,7895.4,430.38694868
2017-11-17 04:00:00,7934.7,7912.6,7945.4,7881.2,619.89802288
2017-11-17 03:45:00,7975.5,7934.5,7980.1,7920.8,666.27943766
2017-11-17 03:30:00,7967.0,7975.5,8016.5,7966.9,853.4450143
2017-11-17 03:15:00,7937.4,7966.9,7976.7,7937.4,382.89797572
2017-11-17 03:00:00,7950.1,7937.4,7967.2,7908.7,909.81968998
2017-11-17 02:45:00,7890.1,7950.1,7952.9,7840.4,661.01807812
2017-11-17 02:30:00,7874.8,7890.6,7920.0,7874.0,548.73735163
2017-11-17 02:15:00,7805.0,7883.2,7899.6,7780.0,1245.7790658
2017-11-17 02:00:00,7879.0,7805.1,7880.0,7802.2,1146.13589094
2017-11-17 01:45:00,7952.0,7878.9,7954.0,7856.0,1707.26436275
2017-11-17 01:30:00,7961.7,7952.0,8006.5,7950.0,593.61891547
2017-11-17 01:15:00,8017.3,7955.7,8017.5,7950.0,1160.46112511
2017-11-17 01:00:00,7950.0,8017.4,8040.0,7932.7,1365.73288259
2017-11-17 00:45:00,7922.0,7944.2,7963.7,7922.0,753.19252952
2017-11-17 00:30:00,7954.4,7922.0,8025.0,7902.0,1939.9526358
2017-11-17 00:15:00,7923.2,7950.5,7978.1,7920.1,1090.18672056
2017-11-17 00:00:00,7867.3,7921.0,7950.5,7864.1,1698.92505403
2017-11-16 23:45:00,7834.7,7865.2,7899.9,7834.7,647.05897117
2017-11-16 23:30:00,7856.1,7833.4,7860.0,7782.7,814.7736117
2017-11-16 23:15:00,7876.8,7856.2,7894.6,7836.3,1148.7046164
2017-11-16 23:00:00,7797.4,7875.4,7899.9,7790.3,989.01358018
2017-11-16 22:45:00,7801.0,7797.6,7819.4,7761.1,1148.98429104
2017-11-16 22:30:00,7780.9,7801.0,7862.5,7704.4,2478.99847401
2017-11-16 22:15:00,7930.1,7780.9,7940.0,7765.2,2963.6529216
2017-11-16 22:00:00,7906.5,7939.6,8020.0,7887.7,3319.08785536
2017-11-16 21:45:00,7905.1,7906.5,7919.8,7860.0,1906.52860761
2017-11-16 21:30:00,7770.3,7905.1,7951.7,7765.5,4408.10898189
2017-11-16 21:15:00,7740.0,7765.2,7789.9,7733.4,501.90574462
2017-11-16 21:00:00,7772.7,7739.9,7772.8,7725.9,428.50325041
2017-11-16 20:45:00,7750.6,7772.0,7790.0,7720.0,624.45539785
2017-11-16 20:30:00,7745.0,7750.6,7759.1,7701.0,654.70635939
2017-11-16 20:15:00,7704.8,7740.0,7749.9,7672.5,891.0864171
2017-11-16 20:00:00,7765.0,7705.0,7765.8,7700.0,756.3594298
2017-11-16 19:45:00,7736.7,7758.4,7790.0,7729.1,520.24403492
2017-11-16 19:30:00,7695.0,7739.4,7771.0,7694.8,1232.03688494
2017-11-16 19:15:00,7786.8,7694.8,7790.0,7655.4,1988.1580068
2017-11-16 19:00:00,7810.1,7781.1,7817.0,7741.1,1640.39299626
2017-11-16 18:45:00,7739.9,7810.2,7820.0,7717.6,3341.17873913
2017-11-16 18:30:00,7746.9,7740.0,7749.6,7706.6,904.43940267
2017-11-16 18:15:00,7686.9,7746.9,7760.0,7676.0,2437.14823501
2017-11-16 18:00:00,7711.3,7687.0,7714.0,7650.0,1546.25402397
2017-11-16 17:45:00,7632.3,7711.2,7730.0,7621.6,3386.64167705
2017-11-16 17:30:00,7503.9,7631.4,7698.0,7481.5,4628.47775203
2017-11-16 17:15:00,7470.0,7503.9,7504.9,7467.7,499.05011168
2017-11-16 17:00:00,7478.9,7468.0,7481.0,7460.0,289.0088165
2017-11-16 16:45:00,7450.4,7479.0,7479.0,7425.0,528.87394612
2017-11-16 16:30:00,7452.6,7450.6,7453.9,7445.0,402.34865296
2017-11-16 16:15:00,7420.0,7452.8,7474.9,7419.0,404.20662351
2017-11-16 16:00:00,7461.1,7420.0,7474.3,7420.0,493.1995838
2017-11-16 15:45:00,7462.4,7461.2,7479.9,7461.1,360.13413146
2017-11-16 15:30:00,7474.9,7462.1,7477.0,7460.9,349.0369779
2017-11-16 15:15:00,7493.6,7474.9,7495.0,7457.7,360.74914938
2017-11-16 15:00:00,7487.9,7492.4,7515.0,7473.6,589.07898882
2017-11-16 14:45:00,7423.1,7488.9,7520.0,7413.2,1175.21093683
2017-11-16 14:30:00,7411.6,7423.1,7427.4,7400.0,429.34972164
2017-11-16 14:15:00,7415.0,7414.9,7439.8,7409.6,450.96144071
2017-11-16 14:00:00,7404.1,7415.0,7424.9,7390.8,617.82052062
2017-11-16 13:45:00,7372.5,7404.1,7407.6,7370.0,739.71295986
2017-11-16 13:30:00,7420.0,7372.0,7420.8,7362.4,1104.31095258
2017-11-16 13:15:00,7468.1,7420.9,7469.8,7420.0,548.96134028
2017-11-16 13:00:00,7422.6,7468.2,7469.8,7417.8,395.82573729
2017-11-16 12:45:00,7462.9,7420.9,7463.6,7420.0,409.16603561
2017-11-16 12:30:00,7481.5,7462.9,7481.5,7451.1,340.47119432
2017-11-16 12:15:00,7476.7,7481.5,7490.0,7443.9,568.9845335
2017-11-16 12:00:00,7409.5,7474.3,7482.1,7402.0,758.03883393
2017-11-16 11:45:00,7382.6,7413.5,7439.8,7382.6,649.19209939
2017-11-16 11:30:00,7420.0,7384.9,7452.5,7358.0,1301.3789661
2017-11-16 11:15:00,7481.8,7420.0,7481.9,7411.0,698.97325281
2017-11-16 11:00:00,7488.0,7481.8,7511.0,7458.8,901.12901812
2017-11-16 10:45:00,7445.4,7488.0,7488.2,7443.5,551.72846256
2017-11-16 10:30:00,7495.1,7445.3,7495.1,7443.3,1042.5270158
2017-11-16 10:15:00,7487.5,7495.0,7558.5,7473.9,1992.87147344
2017-11-16 10:00:00,7464.9,7487.5,7522.8,7464.1,1392.62410485
2017-11-16 09:45:00,7439.0,7464.9,7465.0,7439.0,259.58180017
2017-11-16 09:30:00,7431.5,7439.0,7453.5,7428.0,278.40815666
2017-11-16 09:15:00,7460.5,7431.5,7464.0,7416.0,532.26890144
2017-11-16 09:00:00,7414.9,7460.5,7464.0,7398.2,1210.56403633
2017-11-16 08:45:00,7412.8,7414.9,7418.0,7382.9,480.18863174
2017-11-16 08:30:00,7379.3,7407.4,7418.8,7347.1,576.67229545
2017-11-16 08:15:00,7399.9,7379.2,7422.8,7379.2,561.61483408
2017-11-16 08:00:00,7389.8,7399.9,7432.3,7378.0,1757.56908105
2017-11-16 07:45:00,7330.0,7389.8,7416.1,7326.8,2024.69464362
2017-11-16 07:30:00,7274.7,7330.1,7339.8,7274.7,1293.66805476
2017-11-16 07:15:00,7256.0,7274.8,7274.8,7253.9,166.19047818
2017-11-16 07:00:00,7266.0,7257.3,7278.9,7247.3,404.70582675
2017-11-16 06:45:00,7234.3,7266.0,7284.4,7222.7,637.33664769
2017-11-16 06:30:00,7225.0,7234.0,7236.3,7216.7,203.57403969
2017-11-16 06:15:00,7229.0,7220.1,7240.0,7212.4,267.67483941
2017-11-16 06:00:00,7216.7,7228.9,7230.0,7202.6,284.1451944
2017-11-16 05:45:00,7195.1,7216.0,7220.0,7195.0,129.57145524
2017-11-16 05:30:00,7177.8,7195.1,7202.0,7169.4,140.98289504
2017-11-16 05:15:00,7190.7,7177.8,7195.0,7162.7,201.26441655
2017-11-16 05:00:00,7215.9,7187.9,7215.9,7169.0,374.0518667
2017-11-16 04:45:00,7209.3,7214.2,7220.0,7202.1,301.10140272
2017-11-16 04:30:00,7200.6,7209.3,7226.6,7180.0,464.50229771
2017-11-16 04:15:00,7218.8,7203.5,7235.8,7191.4,251.45832737
2017-11-16 04:00:00,7252.4,7218.7,7252.4,7200.7,676.36563631
2017-11-16 03:45:00,7190.1,7252.4,7259.1,7188.3,591.20188288
2017-11-16 03:30:00,7171.0,7188.4,7192.1,7171.0,213.35071438
2017-11-16 03:15:00,7176.1,7171.0,7189.0,7152.5,229.55213876
2017-11-16 03:00:00,7163.3,7179.6,7179.6,7156.0,212.60664295
2017-11-16 02:45:00,7173.6,7164.2,7189.4,7147.1,455.27774692
2017-11-16 02:30:00,7133.9,7173.2,7211.2,7132.5,755.7552901
2017-11-16 02:15:00,7135.0,7134.1,7135.8,7107.0,460.41780888
2017-11-16 02:00:00,7150.0,7135.0,7151.7,7125.0,181.37438302
2017-11-16 01:45:00,7105.0,7150.0,7159.0,7105.0,302.93125539
2017-11-16 01:30:00,7129.5,7114.2,7143.3,7091.0,551.11206753
2017-11-16 01:15:00,7170.8,7129.4,7171.0,7103.0,905.87105364
2017-11-16 01:00:00,7201.6,7170.8,7211.7,7151.0,648.32049507
2017-11-16 00:45:00,7221.3,7204.8,7229.1,7201.3,181.49736277
2017-11-16 00:30:00,7237.1,7221.1,7240.9,7202.8,384.49990551
2017-11-16 00:15:00,7234.5,7237.0,7241.8,7205.3,182.44467702
2017-11-16 00:00:00,7263.5,7234.5,7279.8,7201.4,487.61487683
2017-11-15 23:45:00,7254.7,7265.84095228,7279.0,7223.2,313.42826185
2017-11-15 23:30:00,7203.0,7250.3,7260.0,7202.0,421.88974414
2017-11-15 23:15:00,7205.2,7202.7,7225.2,7170.0,581.88032515
2017-11-15 23:00:00,7230.0,7203.6,7238.2,7184.7,409.09073229
2017-11-15 22:45:00,7240.2,7229.9,7244.0,7200.0,341.56949854
2017-11-15 22:30:00,7247.4,7239.6,7252.9,7227.8,293.10071989
2017-11-15 22:15:00,7252.5,7247.4,7290.0,7216.0,561.861259
2017-11-15 22:00:00,7287.6,7252.9,7289.0,7236.0,393.89315023
2017-11-15 21:45:00,7265.2,7287.6,7295.0,7259.0,271.59577233
2017-11-15 21:30:00,7239.3,7265.2,7274.0,7234.0,166.33089265
2017-11-15 21:15:00,7260.5,7241.0,7279.0,7224.1,434.37116304
2017-11-15 21:00:00,7231.9,7260.5,7266.9,7200.0,714.06667278
2017-11-15 20:45:00,7244.9,7231.9,7283.7,7219.0,797.34060109
2017-11-15 20:30:00,7280.4,7244.9,7319.0,7244.9,1595.11773134
2017-11-15 20:15:00,7196.1,7280.3,7290.0,7196.1,1287.94775941
2017-11-15 20:00:00,7195.8,7196.1,7220.0,7162.7,337.56849447
2017-11-15 19:45:00,7205.7,7195.9,7238.6,7179.4,635.8290872
2017-11-15 19:30:00,7175.7,7218.9,7220.0,7161.3,483.64702449
2017-11-15 19:15:00,7156.6,7175.7,7184.0,7155.5,524.99161335
2017-11-15 19:00:00,7116.2,7158.2,7164.92813387,7090.0,701.72467298
2017-11-15 18:45:00,7114.7,7116.8,7126.7,7059.0,1016.65733582
2017-11-15 18:30:00,7142.7,7114.6,7149.3,7086.1,514.03858248
2017-11-15 18:15:00,7147.1,7138.7,7156.0,7130.0,178.55310018
2017-11-15 18:00:00,7162.1,7147.0,7171.6,7130.2,295.71105956
2017-11-15 17:45:00,7159.9,7162.1,7172.6,7130.0,374.64226248
2017-11-15 17:30:00,7149.0,7162.5,7184.0,7148.9,314.62906111
2017-11-15 17:15:00,7143.5,7148.9,7173.7,7119.8,273.22702261
2017-11-15 17:00:00,7144.0,7143.4,7195.3,7132.5,841.13190854
2017-11-15 16:45:00,7089.2,7144.0,7144.0,7066.5,1091.93041964
2017-11-15 16:30:00,7161.1,7089.2,7162.0,7085.2,1029.22182183
2017-11-15 16:15:00,7209.0,7159.9,7209.2,7108.7,1138.48177199
2017-11-15 16:00:00,7229.0,7209.5,7229.0,7177.2,940.90085666
2017-11-15 15:45:00,7209.9,7229.0,7230.0,7201.4,736.63000067
2017-11-15 15:30:00,7185.0,7209.9,7217.0,7178.6,941.56328283
2017-11-15 15:15:00,7204.1,7183.9,7204.5,7151.0,820.70985239
2017-11-15 15:00:00,7095.1,7204.1,7233.3,7095.1,2481.31485237
2017-11-15 14:45:00,7088.1,7095.1,7127.0,7077.7,606.44448315
2017-11-15 14:30:00,7145.0,7088.1,7147.1,7077.8,1068.06403607
2017-11-15 14:15:00,7131.5,7145.5,7145.5,7101.8,984.78993234
2017-11-15 14:00:00,7056.6,7131.5,7131.5,7051.0,660.26458475
2017-11-15 13:45:00,7053.8,7058.0,7100.9,7038.1,974.02560937
2017-11-15 13:30:00,7062.8,7053.9,7071.0,7018.0,999.38609579
2017-11-15 13:15:00,7057.6,7060.1,7100.0,7056.0,585.49231709
2017-11-15 13:00:00,7133.3,7056.0,7139.4,7056.0,1529.26515893
2017-11-15 12:45:00,7077.0,7133.3,7149.9,7062.5,1760.73116424
2017-11-15 12:30:00,7035.4,7078.9,7079.6,7035.4,545.53570571
2017-11-15 12:15:00,7086.1,7036.0,7086.1,7014.1,1120.28280259
2017-11-15 12:00:00,6998.9,7086.1,7090.0,6998.9,3201.80345746
2017-11-15 11:45:00,6978.0,6998.9,6998.9,6951.8,1020.74838963
2017-11-15 11:30:00,6948.0,6978.0,6978.0,6916.3,1325.69218245
2017-11-15 11:15:00,6918.7,6948.0,6948.0,6918.7,1235.47487157
2017-11-15 11:00:00,6898.8,6918.6,6921.8,6898.7,425.966999
2017-11-15 10:45:00,6899.0,6898.9,6900.0,6880.2,234.64052104
2017-11-15 10:30:00,6861.9,6899.1,6900.0,6861.8,329.66899455
2017-11-15 10:15:00,6865.6,6858.7,6877.0,6849.9,276.43752896
2017-11-15 10:00:00,6825.4,6865.6,6879.2,6805.6,739.36763888
2017-11-15 09:45:00,6914.9,6827.0,6919.0,6811.5,912.7098939
2017-11-15 09:30:00,6920.0,6914.7,6925.0,6894.4,496.82530772
2017-11-15 09:15:00,6904.2,6920.0,6920.0,6896.5,706.19291414
2017-11-15 09:00:00,6881.3,6904.3,6915.0,6881.2,824.55304658
2017-11-15 08:45:00,6869.9,6881.2,6885.1,6869.8,210.74776118
2017-11-15 08:30:00,6874.8,6869.9,6874.9,6854.6,326.89798028
2017-11-15 08:15:00,6888.0,6874.9,6890.0,6867.0,233.16551721
2017-11-15 08:00:00,6851.6,6890.0,6890.0,6849.7,224.2622557
2017-11-15 07:45:00,6871.6,6851.5,6879.8,6847.3,335.5793105
2017-11-15 07:30:00,6899.1,6870.0,6913.0,6849.1,993.33146565
2017-11-15 07:15:00,6865.0,6899.1,6900.0,6855.3,433.29806042
2017-11-15 07:00:00,6826.3,6865.1,6875.0,6825.0,621.02232205
2017-11-15 06:45:00,6829.3,6826.3,6834.1,6812.2,221.49129638
2017-11-15 06:30:00,6813.5,6829.3,6839.0,6813.5,312.36243639
2017-11-15 06:15:00,6799.8,6813.4,6819.8,6786.5,153.07704739
2017-11-15 06:00:00,6788.8,6799.9,6800.0,6783.8,382.86704376
2017-11-15 05:45:00,6821.5,6790.5,6821.5,6784.8,420.62836379
2017-11-15 05:30:00,6842.0,6821.5,6842.0,6820.6,117.81803901
2017-11-15 05:15:00,6811.3,6842.1,6846.9,6810.0,339.05453346
2017-11-15 05:00:00,6814.6,6811.4,6824.9,6780.0,232.08088515
2017-11-15 04:45:00,6791.2,6811.7,6820.0,6791.2,191.91055773
2017-11-15 04:30:00,6750.7,6791.2,6808.5,6747.9,459.10492264
2017-11-15 04:15:00,6812.6,6750.8,6812.6,6741.5,447.12856883
2017-11-15 04:00:00,6830.3,6812.6,6833.4,6789.0,318.80444722
2017-11-15 03:45:00,6808.5,6830.3,6845.8,6803.0,241.62034187
2017-11-15 03:30:00,6789.9,6808.6,6819.0,6789.9,298.14106619
2017-11-15 03:15:00,6787.5,6790.0,6830.4,6778.1,819.67762642
2017-11-15 03:00:00,6859.8,6787.5,6870.0,6771.9,1490.63832023
2017-11-15 02:45:00,6863.0,6859.7,6898.0,6834.8,1353.35241316
2017-11-15 02:30:00,6819.9,6863.0,6878.0,6811.1,1075.88524023
2017-11-15 02:15:00,6778.3,6819.9,6878.6,6777.0,2961.60930653
2017-11-15 02:00:00,6749.0,6778.9,6780.0,6730.9,1002.23539079
2017-11-15 01:45:00,6748.6,6749.0,6758.4,6745.3,391.10847529
2017-11-15 01:30:00,6743.9,6748.8,6756.1,6729.0,752.70964158
2017-11-15 01:15:00,6746.0,6744.0,6756.2,6744.0,957.3217542
2017-11-15 01:00:00,6714.6,6745.9,6746.0,6714.3,633.95343368
2017-11-15 00:45:00,6723.6,6714.4,6734.6,6701.1,462.62997015
2017-11-15 00:30:00,6666.5,6723.7,6742.8,6666.0,2908.21175863
2017-11-15 00:15:00,6640.9,6666.5,6676.0,6638.1,584.71660314
2017-11-15 00:00:00,6590.0,6643.7,6680.0,6589.9,1886.63067273
2017-11-14 23:45:00,6579.9,6590.0,6590.0,6570.4,162.80683187
2017-11-14 23:30:00,6549.6,6579.9,6580.0,6549.6,384.59429198
2017-11-14 23:15:00,6529.1,6549.8,6554.1,6523.4,247.66240566
2017-11-14 23:00:00,6558.6,6529.0,6560.0,6511.3,337.63956868
2017-11-14 22:45:00,6525.5,6558.5,6561.1,6521.6,325.14203897
2017-11-14 22:30:00,6587.6,6525.4,6596.9,6517.3,562.25084931
2017-11-14 22:15:00,6592.0,6587.6,6600.0,6578.3,424.06877673
2017-11-14 22:00:00,6577.0,6592.0,6595.0,6560.7,229.2330081
2017-11-14 21:45:00,6563.8,6577.0,6588.9,6562.1,329.90671503
2017-11-14 21:30:00,6572.7,6564.5,6578.5,6550.0,417.00429166
2017-11-14 21:15:00,6592.9,6570.0,6608.8,6570.0,239.32207708
2017-11-14 21:00:00,6598.0,6591.6,6605.0,6570.1,302.26318453
2017-11-14 20:45:00,6600.0,6598.0,6620.1,6593.0,380.07407761
2017-11-14 20:30:00,6614.6,6599.9,6628.0,6586.3,520.87815805
2017-11-14 20:15:00,6610.0,6614.7,6635.0,6581.0,656.85396409
2017-11-14 20:00:00,6593.3,6610.0,6610.1,6555.6,680.53040656
2017-11-14 19:45:00,6535.0,6594.0,6598.0,6532.5,783.43701175
2017-11-14 19:30:00,6542.4,6535.7,6567.4,6521.4,498.12762247
2017-11-14 19:15:00,6535.7,6547.1,6548.9,6510.0,340.72907902
2017-11-14 19:00:00,6496.5,6535.7,6544.9,6495.9,792.79255279
2017-11-14 18:45:00,6487.4,6495.5,6510.5,6471.0,340.46381884
2017-11-14 18:30:00,6500.0,6487.4,6530.0,6471.0,602.41629638
2017-11-14 18:15:00,6539.9,6499.9,6558.1,6493.1,587.7182761
2017-11-14 18:00:00,6500.0,6539.9,6540.0,6499.9,444.52534117
2017-11-14 17:45:00,6529.9,6500.0,6530.0,6480.7,641.47232227
2017-11-14 17:30:00,6539.0,6529.9,6553.0,6524.0,501.74632248
2017-11-14 17:15:00,6522.3,6539.0,6559.8,6522.3,738.95414301
2017-11-14 17:00:00,6500.0,6522.4,6527.8,6499.9,266.79077541
2017-11-14 16:45:00,6515.1,6502.6,6533.3,6481.3,554.49307575
2017-11-14 16:30:00,6443.0,6516.0,6520.2,6442.9,984.16274044
2017-11-14 16:15:00,6431.3,6442.9,6455.9,6429.9,400.35810843
2017-11-14 16:00:00,6456.0,6431.2,6456.0,6399.1,740.87137319
2017-11-14 15:45:00,6459.9,6455.9,6460.0,6434.5,356.50798906
2017-11-14 15:30:00,6475.0,6459.9,6482.8,6456.5,594.06230545
2017-11-14 15:15:00,6476.3,6475.1,6482.0,6447.1,477.94197571
2017-11-14 15:00:00,6477.1,6482.2,6497.9,6457.2,523.06991864
2017-11-14 14:45:00,6444.9,6477.2,6477.2,6444.9,360.3918492
2017-11-14 14:30:00,6447.1,6444.7,6459.0,6430.4,727.26260464
2017-11-14 14:15:00,6434.4,6447.1,6449.0,6425.0,506.15490747
2017-11-14 14:00:00,6383.2,6435.1,6440.6,6381.0,636.83510966
2017-11-14 13:45:00,6376.4,6384.1,6387.6,6347.8,373.51145021
2017-11-14 13:30:00,6349.8,6376.4,6398.6,6349.7,411.82918857
2017-11-14 13:15:00,6394.9,6349.8,6400.0,6342.8,694.05302009
2017-11-14 13:00:00,6407.3,6394.8,6420.2,6375.0,519.22127799
2017-11-14 12:45:00,6388.8,6407.3,6450.0,6388.8,642.45106197
2017-11-14 12:30:00,6380.0,6393.1,6418.4,6355.1,521.02440786
2017-11-14 12:15:00,6303.8,6380.1,6411.7,6301.0,1539.47411445
2017-11-14 12:00:00,6414.9,6301.0,6417.0,6301.0,1917.07865182
2017-11-14 11:45:00,6451.9,6414.8,6454.1,6400.1,592.34976362
2017-11-14 11:30:00,6462.0,6451.7,6480.0,6412.0,702.05800727
2017-11-14 11:15:00,6519.1,6461.9,6519.6,6453.4,544.56303853
2017-11-14 11:00:00,6541.0,6520.0,6541.0,6520.0,209.11104445
2017-11-14 10:45:00,6539.2,6541.4,6554.0,6532.6,261.36641188
2017-11-14 10:30:00,6502.7,6539.2,6545.5,6497.7,333.02543806
2017-11-14 10:15:00,6551.0,6502.8,6556.0,6500.4,386.75257852
2017-11-14 10:00:00,6534.6,6555.4,6578.0,6532.3,513.92588537
2017-11-14 09:45:00,6494.0,6538.4,6538.4,6482.7,282.8853254
2017-11-14 09:30:00,6496.0,6492.0,6517.0,6476.0,156.6035903
2017-11-14 09:15:00,6503.6,6496.0,6509.9,6471.2,154.39997554
2017-11-14 09:00:00,6456.2,6503.5,6515.9,6455.0,237.19812146
2017-11-14 08:45:00,6420.0,6456.2,6467.3,6417.0,337.75478214
2017-11-14 08:30:00,6468.2,6420.0,6489.5,6417.0,667.24994156
2017-11-14 08:15:00,6543.4,6468.2,6554.3,6458.5,508.03420824
2017-11-14 08:00:00,6560.1,6543.6,6568.5,6538.0,301.17088032
2017-11-14 07:45:00,6537.1,6560.1,6564.0,6520.0,383.24876175
2017-11-14 07:30:00,6558.9,6537.0,6574.89608669,6536.0,281.95420409
2017-11-14 07:15:00,6560.9,6558.9,6570.8,6552.9,219.33778557
2017-11-14 07:00:00,6548.1,6560.1,6568.0,6517.4,185.86704902
2017-11-14 06:45:00,6546.7,6548.0,6569.9,6540.3,191.43772449
2017-11-14 06:30:00,6583.5,6546.6,6583.5,6536.3,310.42520578
2017-11-14 06:15:00,6574.7,6581.4,6592.5,6566.6,286.81432775
2017-11-14 06:00:00,6526.8,6574.8,6596.3,6525.0,467.66305772
2017-11-14 05:45:00,6526.1,6525.3,6534.0,6504.0,318.56277738
2017-11-14 05:30:00,6530.0,6525.5,6559.0,6516.2,226.66360418
2017-11-14 05:15:00,6567.3,6530.0,6573.5,6480.1,672.04889319
2017-11-14 05:00:00,6585.1,6559.0,6591.5,6501.1,531.67546361
2017-11-14 04:45:00,6606.5,6584.8,6625.8,6582.0,231.73792804
2017-11-14 04:30:00,6580.0,6608.2,6639.8,6574.9,419.51466629
2017-11-14 04:15:00,6580.0,6580.0,6590.7,6547.7,296.81335529
2017-11-14 04:00:00,6596.9,6580.0,6611.0,6531.0,1063.16397049
2017-11-14 03:45:00,6675.0,6596.7,6689.5,6574.7,869.7933982
2017-11-14 03:30:00,6650.0,6674.9,6675.0,6643.8,687.78613525
2017-11-14 03:15:00,6640.7,6649.9,6650.0,6636.4,364.1872405
2017-11-14 03:00:00,6612.8,6643.0,6650.0,6610.9,602.48339224
2017-11-14 02:45:00,6635.1,6612.9,6638.0,6600.0,511.07018747
2017-11-14 02:30:00,6619.9,6635.6,6640.0,6603.3,524.11415942
2017-11-14 02:15:00,6563.1,6619.9,6629.0,6555.3,539.32684833
2017-11-14 02:00:00,6583.8,6568.3,6600.0,6535.3,521.98639208
2017-11-14 01:45:00,6610.9,6583.9,6633.8,6550.1,695.19431012
2017-11-14 01:30:00,6644.3,6610.8,6649.0,6607.1,608.89235768
2017-11-14 01:15:00,6573.3,6644.5,6647.6,6567.7,685.26451821
2017-11-14 01:00:00,6600.0,6574.0,6629.9,6532.0,1276.98659627
2017-11-14 00:45:00,6579.7,6600.0,6600.0,6573.0,624.758213
2017-11-14 00:30:00,6539.1,6579.6,6590.0,6537.5,1053.65713707
2017-11-14 00:15:00,6525.1,6544.5,6547.3,6503.7,525.22758721
2017-11-14 00:00:00,6476.6,6525.0,6542.1,6475.3,896.49471192
2017-11-13 23:45:00,6481.6,6476.5,6481.6,6444.8,304.63001313
2017-11-13 23:30:00,6512.6,6479.2,6517.2,6427.7,908.63554718
2017-11-13 23:15:00,6392.0,6512.3,6516.3,6392.0,1153.12522419
2017-11-13 23:00:00,6400.0,6393.8,6414.4,6380.0,377.19808236
2017-11-13 22:45:00,6399.0,6400.0,6430.9,6382.2,396.05997554
2017-11-13 22:30:00,6417.1,6399.0,6423.5,6386.6,406.62895885
2017-11-13 22:15:00,6408.0,6417.4,6459.0,6390.0,888.19758092
2017-11-13 22:00:00,6389.7,6407.5,6440.2,6370.7,600.14622044
2017-11-13 21:45:00,6460.4,6390.0,6467.3,6376.0,674.59111771
2017-11-13 21:30:00,6432.2,6455.1,6484.0,6430.0,626.94815593
2017-11-13 21:15:00,6435.0,6432.2,6490.0,6410.0,887.47240966
2017-11-13 21:00:00,6328.9,6434.9,6514.0,6311.1,3199.72534069
2017-11-13 20:45:00,6307.9,6329.5,6355.7,6270.0,714.3062133
2017-11-13 20:30:00,6389.9,6307.9,6391.6,6232.4,1094.91504521
2017-11-13 20:15:00,6379.8,6389.9,6420.0,6349.0,649.6292747
2017-11-13 20:00:00,6337.6,6377.1,6429.9,6325.2,779.85472088
2017-11-13 19:45:00,6392.0,6341.0,6399.0,6322.0,548.29693933
2017-11-13 19:30:00,6380.2,6394.7,6400.0,6332.3,791.9227692
2017-11-13 19:15:00,6375.0,6380.2,6485.1,6365.3,2067.40949508
2017-11-13 19:00:00,6263.4,6375.0,6385.0,6201.0,1616.93773431
2017-11-13 18:45:00,6263.0,6263.3,6273.9,6224.1,1072.0309332
